item_id,source_file,response_type,line_number,section_heading,line_type,suggested_scope,recommendation_text,decision_status,decision_id,implementation_status,review_notes,content_sha256_16
claude_a1dbf16f2cf29992,results\v11_claude_external_reference_upgrade_plan_continuation.md,next_consultation,470,11.1 量化研究负责人的反对意见,numbered,unknown,"**""LLM 的输出不稳定，无法用于量化策略""**",pending,,not_started,,a1dbf16f2cf29992
claude_d9b3d5788ade1be5,results\v11_claude_external_reference_upgrade_plan_continuation.md,next_consultation,544,11.3 Telegram 用户的反对意见,bullet,tg,"你应该提供""快速浏览""和""详细阅读""两种模式",pending,,not_started,,d9b3d5788ade1be5
claude_74fa064da3eb0d91,results\v11_claude_external_reference_upgrade_plan_continuation.md,next_consultation,548,11.3 Telegram 用户的反对意见,bullet,tg,"你应该让我标记""误报""或""不感兴趣""",pending,,not_started,,74fa064da3eb0d91
claude_e9ca54107c378fd0,results\v11_claude_external_reference_upgrade_plan_continuation.md,next_consultation,649,如果只能做一件事，下一步最应该做什么？,sentence,unknown,如果这个标准达不到，说明需求不成立，应该立即调整方向。如果达到了，再,pending,,not_started,,e9ca54107c378fd0
claude_8a80364bad24d6b3,results\v12_claude_continuation_response.md,next_consultation,24,1.1 做对的部分,sentence,unknown,✅ **v12 严格策略已接入生产**,pending,,not_started,,8a80364bad24d6b3
claude_2c7a8ef16abbd116,results\v12_claude_continuation_response.md,next_consultation,110,"问题 4：你们的""严格策略""实际上是""放弃策略""",bullet,unknown,"**这不是""严格""，这是""我们不知道怎么办所以全部延后决策""。**",pending,,not_started,,2c7a8ef16abbd116
claude_3a80e3b420588813,results\v12_claude_continuation_response.md,next_consultation,122,"问题 4：你们的""严格策略""实际上是""放弃策略""",bullet,data,**这不是数据驱动，这是决策瘫痪。**,pending,,not_started,,3a80e3b420588813
claude_09ce3d98d45daa04,results\v12_claude_continuation_response.md,next_consultation,134,Q1：v12 之后没有任何 boost，这可能是正确的，也可能过于保守。你怎么看？,bullet,unknown,"**要达到""可以 boost""的标准，必须满足：**",pending,,not_started,,09ce3d98d45daa04
claude_9e7694dc62ea0f7b,results\v12_claude_continuation_response.md,next_consultation,149,Q2：other 仍然 80% 未拆开，下一步应该？,bullet,unknown,**不要再浪费时间在关键词匹配上。**,pending,,not_started,,9e7694dc62ea0f7b
claude_62fe8c9f09c51591,results\v12_claude_continuation_response.md,next_consultation,151,Q2：other 仍然 80% 未拆开，下一步应该？,sentence,unknown,567 个 uncategorized 应该：,pending,,not_started,,62fe8c9f09c51591
claude_8899503e289a5994,results\v12_claude_continuation_response.md,next_consultation,208,Q5：下一步应该优先做什么？,bullet,unknown,**你列的 6 个方向都重要，但优先级明确：**,pending,,not_started,,8899503e289a5994
claude_4f2a632def86e880,results\v12_claude_continuation_response.md,next_consultation,210,Q5：下一步应该优先做什么？,numbered,unknown,**price-in 检查**（最高优先级，直接影响所有类型的胜率可信度）,pending,,not_started,,4f2a632def86e880
claude_30985bc82aeea239,results\v12_claude_continuation_response.md,next_consultation,211,Q5：下一步应该优先做什么？,numbered,data,**other 质量分级**（第二优先级，决定是否继续浪费时间在垃圾数据上）,pending,,not_started,,30985bc82aeea239
claude_8d98dacf8e4da986,results\v12_claude_continuation_response.md,next_consultation,212,Q5：下一步应该优先做什么？,numbered,asset_attribution,**whale_position HYPE 专项**（第三优先级，解决已知的最大污染源）,pending,,not_started,,8d98dacf8e4da986
claude_d36241a82ee9e8aa,results\v12_claude_continuation_response.md,next_consultation,213,Q5：下一步应该优先做什么？,numbered,data,**source 三层表**（第四优先级，支持污染检测和信息源评级）,pending,,not_started,,d36241a82ee9e8aa
claude_90890bc061ca5589,results\v12_claude_continuation_response.md,next_consultation,214,Q5：下一步应该优先做什么？,numbered,qa,**regime 分层**（第五优先级，验证策略在不同市场环境下的稳健性）,pending,,not_started,,90890bc061ca5589
claude_ccfcba7e7d8e6193,results\v12_claude_continuation_response.md,next_consultation,215,Q5：下一步应该优先做什么？,numbered,asset_attribution,**asset/symbol 补全**（第六优先级，数据清洗工作，可以并行做）,pending,,not_started,,ccfcba7e7d8e6193
claude_a539fe4b3fdf786a,results\v12_claude_continuation_response.md,next_consultation,380,使用 TF-IDF + cosine similarity 检测相似标题,sentence,unknown,from sklearn.feature_extraction.text import TfidfVectorizer,pending,,not_started,,a539fe4b3fdf786a
claude_042ff4cf0185d676,results\v12_claude_continuation_response.md,next_consultation,417,输出,table_row,unknown,grade | count | ratio | avg_overall_quality | action,pending,,not_started,,042ff4cf0185d676
claude_0fd8d05c94da5d6c,results\v12_claude_historical_policy_review.md,next_consultation,5,Claude Response,bullet,macro_policy,prompt: docs\CLAUDE_V12_HISTORICAL_POLICY_REVIEW_PROMPT.md,pending,,not_started,,0fd8d05c94da5d6c
claude_be3626fab1c1faf3,results\v12_claude_historical_policy_review.md,next_consultation,14,✅ 做对的部分,bullet,unknown,**标题优先修复 hack_security 污染**：抓住了关键问题，旧案背景词过滤是对的,pending,,not_started,,be3626fab1c1faf3
claude_fced27ed3373cb37,results\v12_claude_historical_policy_review.md,next_consultation,25,❌ 仍然错的部分,bullet,backtest,应该改成：30-90 天窗口，按月滚动回测,pending,,not_started,,fced27ed3373cb37
claude_b6797e72abfc3606,results\v12_claude_historical_policy_review.md,next_consultation,150,1. 监管与合规（预计占 other 的 25%）,sentence,unknown,'regulatory_action': {,pending,,not_started,,b6797e72abfc3606
claude_95cd2e50bba3d260,results\v12_claude_historical_policy_review.md,next_consultation,160,2. 协议经济与代币经济学（预计占 15%）,sentence,asset_attribution,"'must_have_asset': True,",pending,,not_started,,95cd2e50bba3d260
claude_7c706ba814885544,results\v12_claude_historical_policy_review.md,next_consultation,174,4. 技术与产品发布（预计占 15%）,sentence,asset_attribution,"'must_have_asset': True,",pending,,not_started,,7c706ba814885544
claude_0a3f356c09cb0bd6,results\v12_claude_historical_policy_review.md,next_consultation,180,5. 社区与治理（预计占 10%）,sentence,unknown,"'keywords_body': ['community decision', 'DAO vote'],",pending,,not_started,,0a3f356c09cb0bd6
claude_f92fd8253425a1ef,results\v12_claude_historical_policy_review.md,next_consultation,188,6. 市场情绪与舆论（预计占 10%）,sentence,unknown,"'default_action': 'digest_only', # 这类不该进实时雷达",pending,,not_started,,f92fd8253425a1ef
claude_5fb0e8fe1e393246,results\v12_claude_historical_policy_review.md,next_consultation,241,正在发生的攻击,sentence,unknown,"'time_sensitivity': 'realtime', # 必须 <2h 发出",pending,,not_started,,5fb0e8fe1e393246
claude_80f0e4933e74bf51,results\v12_claude_historical_policy_review.md,next_consultation,243,正在发生的攻击,sentence,unknown,"'action': 'boost',",pending,,not_started,,80f0e4933e74bf51
claude_704256199ec9198a,results\v12_claude_historical_policy_review.md,next_consultation,250,漏洞披露但未被利用,sentence,unknown,"'action': 'digest_only',",pending,,not_started,,704256199ec9198a
claude_4c6c1deef7c5a201,results\v12_claude_historical_policy_review.md,next_consultation,257,旧案追踪、资金追回,sentence,unknown,"'action': 'digest_only',",pending,,not_started,,4c6c1deef7c5a201
claude_ade379e13321b431,results\v12_claude_historical_policy_review.md,next_consultation,263,制裁、司法行动,sentence,data,"'action': 'collect_more', # 需要更多样本",pending,,not_started,,ade379e13321b431
claude_b65ef59ec1de12d3,results\v12_claude_historical_policy_review.md,next_consultation,442,验收标准,bullet,tg,--output data/tg_signal_policy_v12.csv \,pending,,not_started,,b65ef59ec1de12d3
claude_34b97742b7549d74,results\v12_claude_historical_policy_review.md,next_consultation,504,在路由策略中,sentence,unknown,action = 'digest_only' # 已经 price-in，不发实时,pending,,not_started,,34b97742b7549d74
claude_930fafeb39662548,results\v12_claude_historical_policy_review.md,next_consultation,506,在路由策略中,sentence,unknown,priority = 'low' # 降低优先级,pending,,not_started,,930fafeb39662548
claude_e5292ec6ad07b41d,results\v12_claude_historical_policy_review.md,next_consultation,607,优先级分层,bullet,backtest,**Tier 1：必须立即补全（阻塞回测）**,pending,,not_started,,e5292ec6ad07b41d
claude_8f7d6e28024dd57b,results\v12_claude_historical_policy_review.md,next_consultation,624,更新 config/symbol_map.csv,bullet,asset_attribution,**Tier 2：应该补全（提升覆盖率）**,pending,,not_started,,8f7d6e28024dd57b
claude_c094c775e85258f6,results\v13_claude_extended_replay_review.md,next_consultation,16,1. 严格筛选后只有 281 条，是否应该继续扩大导出到 10000/20000，还是先修导出时间字段/源时间字段？,bullet,unknown,**先修时间字段，不要盲目扩大导出。**,pending,,not_started,,c094c775e85258f6
claude_cd701ddb56a4f932,results\v13_claude_extended_replay_review.md,next_consultation,27,1. 严格筛选后只有 281 条，是否应该继续扩大导出到 10000/20000，还是先修导出时间字段/源时间字段？,bullet,data,如果所有时间字段都错，说明远程库不可用，必须换数据源,pending,,not_started,,cd701ddb56a4f932
claude_fc5b85f0ac6e7737,results\v13_claude_extended_replay_review.md,next_consultation,43,2. 全部 regime 仍是 btc_range，最可能的根因是什么？下一步怎么验证？,bullet,asset_attribution,365 天样本应该至少覆盖 `btc_range` + `btc_bull` 或 `btc_bear`,pending,,not_started,,fc5b85f0ac6e7737
claude_25ae3cca90f8992d,results\v13_claude_extended_replay_review.md,next_consultation,62,"3. source_score 没有任何 >70，是否说明 TG 当前只能发""事件归档型早晚报""，不能发任何雷达？",bullet,tg,**不要放宽 source_score 阈值**，这是质量红线,pending,,not_started,,25ae3cca90f8992d
claude_a75b91c21005ec1b,results\v13_claude_extended_replay_review.md,next_consultation,63,"3. source_score 没有任何 >70，是否说明 TG 当前只能发""事件归档型早晚报""，不能发任何雷达？",bullet,tg,**拆 webhook**：webhook 下面有 binance_ann、okx_ann 等子源，它们应该单独评分,pending,,not_started,,a75b91c21005ec1b
claude_f6c7e949b153a5c5,results\v13_claude_extended_replay_review.md,next_consultation,81,4. needs_taxonomy_review 42 条表现最好但不可解释，下一步应该怎么拆？是否值得用 LLM 分类这 42 条？,bullet,taxonomy,**拆完后，`needs_taxonomy_review` 应该只剩 <10 条真正无法分类的**,pending,,not_started,,f6c7e949b153a5c5
claude_929ed7062a4e0cf1,results\v13_claude_extended_replay_review.md,next_consultation,137,7. active_exploit urgent_candidate_count=5，下一步是接外部安全源，还是先做金额/上下文校验？,bullet,unknown,**先做金额/上下文校验，不要接外部源。**,pending,,not_started,,929ed7062a4e0cf1
claude_b9a87b9be8b92588,results\v13_claude_extended_replay_review.md,next_consultation,181,P0-1：修复时间字段崩溃,bullet,unknown,如果所有字段都只有 <30 天，远程库不可用，必须换源,pending,,not_started,,b9a87b9be8b92588
claude_454ac5457bffec50,results\v13_claude_extended_replay_review.md,next_consultation,226,P0-4：拆 webhook 子源,sentence,data,scripts/split_webhook_subsources.py,pending,,not_started,,454ac5457bffec50
claude_e118b5b9fa2b3ead,results\v13_claude_extended_replay_review.md,next_consultation,233,P0-4：拆 webhook 子源,bullet,data,输出 `data/source_scores_v14_webhook_split.csv`,pending,,not_started,,e118b5b9fa2b3ead
claude_90db3cf1b23a2995,results\v13_claude_extended_replay_review.md,next_consultation,407,哪些模块必须停止？,numbered,data,**staking_or_governance 推送**：样本数只有 16，不足以支持产品决策,pending,,not_started,,90db3cf1b23a2995
claude_1b42f078a207c4f7,results\v13_claude_quality_audit_continuation.md,next_consultation,25,🔴 必须暂停的部分,bullet,asset_attribution,**建议：archive所有HYPE相关，剩余whale_position暂停boost/urgent，仅保留digest**,pending,,not_started,,1b42f078a207c4f7
claude_9bdbc22a3492fdc4,results\v13_claude_quality_audit_continuation.md,next_consultation,39,🟡 数据质量存疑的部分,bullet,taxonomy,**不应该让LLM分类这121条**，因为：,pending,,not_started,,9bdbc22a3492fdc4
claude_114be11e8927a65e,results\v13_claude_quality_audit_continuation.md,next_consultation,42,🟡 数据质量存疑的部分,bullet,data,应该先修候选识别规则，从源头减少垃圾,pending,,not_started,,114be11e8927a65e
claude_8821bd754004a666,results\v13_claude_quality_audit_continuation.md,next_consultation,150,任务3：修正候选识别规则，减少garbage,bullet,unknown,"必须包含明确资产ticker（不能只有""加密货币""""数字资产""等泛指）",pending,,not_started,,8821bd754004a666
claude_4e235d17b06b6516,results\v13_claude_quality_audit_continuation.md,next_consultation,187,任务4：给source打分并设置限流规则,sentence,data,recommended_action # trust/validate/throttle/block,pending,,not_started,,4e235d17b06b6516
claude_0bcf476315d26c97,results\v13_claude_quality_audit_continuation.md,next_consultation,204,任务4：给source打分并设置限流规则,bullet,tg,tg:HyperInsight应该被throttle或block（因为HYPE污染）,pending,,not_started,,0bcf476315d26c97
claude_a01230480c7e6db8,results\v13_claude_quality_audit_continuation.md,next_consultation,205,任务4：给source打分并设置限流规则,bullet,data,webhook需要拆分子源（如果可能）,pending,,not_started,,a01230480c7e6db8
claude_86d561c95c8d87b7,results\v13_claude_quality_audit_continuation.md,next_consultation,280,"任务6：设计""早报/晚报""内容模板",bullet,unknown,人工审核：是否有任何可能被理解成交易建议的表达,pending,,not_started,,86d561c95c8d87b7
